task,metric,folder,family,score,percentile
leaderboard_math_algebra_hard,"exact_match,none",BramVanroy_fietje-2-chat,math,0.006514657980456026,0.13920301561658588
leaderboard_math_algebra_hard,"exact_match,none",BramVanroy_fietje-2-instruct,math,0.013029315960912053,0.17555196553581046
leaderboard_math_algebra_hard,"exact_match,none",BramVanroy_GEITje-7B-ultra,math,0.009771986970684038,0.15751211631663975
leaderboard_math_algebra_hard,"exact_match,none",BSC-LT_salamandra-7b,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",BSC-LT_salamandra-7b-instruct,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_FuseCyberMix-Qwen-2.5-7B-Instruct,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Gemma2-9B-TitanFusion,math,0.15309446254071662,0.5425417339795369
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_HyperLlama-3.1-8B,math,0.31596091205211724,0.7412493268712977
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Llama-3.1-8B-TitanFusion-v3,math,0.22149837133550487,0.6335487345180398
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Llama-3.2-3B-Deep-Test,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Llama-3.2-3B-Della,math,0.035830618892508145,0.2622509423801831
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Llama-3.2-3B-Long-Think,math,0.2899022801302932,0.7092084006462036
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Llama-3.2-3B-Mix-Skill,math,0.25732899022801303,0.6750134625740442
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Llama-3.2-3B-ProdigyPlus,math,0.1791530944625407,0.5780829294561121
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Llama-3.2-3B-ToxicKod,math,0.3289902280130293,0.7606354334948843
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Phi-3.5-mini-TitanFusion-0.1,math,0.13029315960912052,0.5080775444264943
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Phi-4-Model-Stock-v4,math,0.6123778501628665,0.9410339256865913
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Phi-4-ReasoningRP,math,0.7068403908794788,0.9730748519116855
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Phi-4-RP-v0,math,0.46579804560260585,0.8710285406569737
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Phi-4-RR-Shoup,math,0.762214983713355,0.9886914378029079
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Phi-4-Sce-exp-v0.1,math,0.762214983713355,0.9886914378029079
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Phi-4-Stock-Ex,math,0.6156351791530945,0.942380183091007
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Phi-4-Stock-RP,math,0.5472312703583062,0.9127625201938611
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Phi-4-Trim-Exp1,math,0.006514657980456026,0.13920301561658588
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen-2.5-7B-Deep-Stock-v1,math,0.46905537459283386,0.873721055465805
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen-2.5-7B-Deep-Stock-v5,math,0.2768729641693811,0.6908992999461497
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen-2.5-7B-Exp-Sce,math,0.5667752442996743,0.92380183091007
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen-2.5-7b-S1k,math,0.7263843648208469,0.9800753904146473
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen2.5-1.5B-Model-Stock,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen2.5-3B-Model-Stock-v2,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen2.5-3B-Model-Stock-v3.2,math,0.6742671009771987,0.9671513193322563
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen2.5-3B-Model-Stock-v4.1,math,0.6579804560260586,0.9614970382337102
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen2.5-3B-RP-Mix,math,0.1465798045602606,0.53338718362951
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen2.5-7B-Instruct-Fusion,math,0.36482084690553745,0.8147549811523963
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen2.5-7B-MixStock-Sce-V0.3,math,0.501628664495114,0.8928379106085084
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen2.5-7B-MixStock-V0.1,math,0.5602605863192183,0.9194938072159397
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen2.5-7B-R1-Bespoke-Stock,math,0.32247557003257327,0.7517501346257405
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen2.5-7B-R1-Bespoke-Task,math,0.0749185667752443,0.35810446957458264
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Qwen2.5-7B-Sky-R1-Mini,math,0.04234527687296417,0.2797522886375875
leaderboard_math_algebra_hard,"exact_match,none",bunnycore_Smol-Llama-3.2-3B,math,0.2703583061889251,0.6852450188476037
leaderboard_math_algebra_hard,"exact_match,none",byroneverson_Mistral-Small-Instruct-2409-abliterated,math,0.25732899022801303,0.6750134625740442
leaderboard_math_algebra_hard,"exact_match,none",byroneverson_Yi-1.5-9B-Chat-abliterated,math,0.20195439739413681,0.6074313408723748
leaderboard_math_algebra_hard,"exact_match,none",CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct,math,0.05211726384364821,0.30398492191707055
leaderboard_math_algebra_hard,"exact_match,none",CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct-2412,math,0.38436482084690554,0.8266020463112547
leaderboard_math_algebra_hard,"exact_match,none",carsenk_phi3.5_mini_exp_825_uncensored,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",Casual-Autopsy_L3-Umbral-Mind-RP-v2.0-8B,math,0.14332247557003258,0.5271943995691977
leaderboard_math_algebra_hard,"exact_match,none",cat-searcher_gemma-2-9b-it-sppo-iter-1,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",CausalLM_14B,math,0.06840390879478828,0.3395261173936457
leaderboard_math_algebra_hard,"exact_match,none",CausalLM_34b-beta,math,0.06840390879478828,0.3395261173936457
leaderboard_math_algebra_hard,"exact_match,none",CausalLM_preview-1-hf,math,0.03257328990228013,0.2533656435110393
leaderboard_math_algebra_hard,"exact_match,none",cckm_tinymistral_950m,math,0.006514657980456026,0.13920301561658588
leaderboard_math_algebra_hard,"exact_match,none",Changgil_K2S3-14b-v0.2,math,0.06188925081433225,0.32606354334948845
leaderboard_math_algebra_hard,"exact_match,none",Changgil_K2S3-v0.1,math,0.08143322475570032,0.3753365643511039
leaderboard_math_algebra_hard,"exact_match,none",chujiezheng_Mistral7B-PairRM-SPPO-ExPO,math,0.013029315960912053,0.17555196553581046
leaderboard_math_algebra_hard,"exact_match,none",ClaudioItaly_Albacus,math,0.08794788273615635,0.39337641357027464
leaderboard_math_algebra_hard,"exact_match,none",ClaudioItaly_Book-Gut12B,math,0.13029315960912052,0.5080775444264943
leaderboard_math_algebra_hard,"exact_match,none",ClaudioItaly_Evolutionstory-7B-v2.2,math,0.08794788273615635,0.39337641357027464
leaderboard_math_algebra_hard,"exact_match,none",ClaudioItaly_intelligence-cod-rag-7b-v3,math,0.18241042345276873,0.5826602046311254
leaderboard_math_algebra_hard,"exact_match,none",cloudyu_Llama-3-70Bx2-MOE,math,0.31596091205211724,0.7412493268712977
leaderboard_math_algebra_hard,"exact_match,none",cognitivecomputations_dolphin-2.9-llama3-8b,math,0.07166123778501629,0.34841141626278943
leaderboard_math_algebra_hard,"exact_match,none",cognitivecomputations_dolphin-2.9.1-llama-3-70b,math,0.09446254071661238,0.41545503500269254
leaderboard_math_algebra_hard,"exact_match,none",cognitivecomputations_dolphin-2.9.1-yi-1.5-9b,math,0.2182410423452769,0.6297792137856758
leaderboard_math_algebra_hard,"exact_match,none",cognitivecomputations_dolphin-2.9.3-mistral-7B-32k,math,0.05863192182410423,0.31906300484652667
leaderboard_math_algebra_hard,"exact_match,none",cognitivecomputations_dolphin-2.9.4-gemma2-2b,math,0.10749185667752444,0.4491114701130856
leaderboard_math_algebra_hard,"exact_match,none",cognitivecomputations_dolphin-2.9.4-llama3.1-8b,math,0.003257328990228013,0.11685514270328487
leaderboard_math_algebra_hard,"exact_match,none",cognitivecomputations_Dolphin3.0-Qwen2.5-0.5B,math,0.11400651465798045,0.4668820678513732
leaderboard_math_algebra_hard,"exact_match,none",cognitivecomputations_Dolphin3.0-R1-Mistral-24B,math,0.4006514657980456,0.8379106085083468
leaderboard_math_algebra_hard,"exact_match,none",CohereForAI_aya-23-35B,math,0.035830618892508145,0.2622509423801831
leaderboard_math_algebra_hard,"exact_match,none",CohereForAI_aya-23-8B,math,0.013029315960912053,0.17555196553581046
leaderboard_math_algebra_hard,"exact_match,none",CohereForAI_aya-expanse-32b,math,0.1986970684039088,0.6020463112547119
leaderboard_math_algebra_hard,"exact_match,none",CohereForAI_aya-expanse-8b,math,0.12052117263843648,0.4857296715131933
leaderboard_math_algebra_hard,"exact_match,none",CohereForAI_c4ai-command-r-plus,math,0.10097719869706841,0.43376413570274636
leaderboard_math_algebra_hard,"exact_match,none",CohereForAI_c4ai-command-r-plus-08-2024,math,0.16286644951140064,0.5554658050619279
leaderboard_math_algebra_hard,"exact_match,none",CohereForAI_c4ai-command-r-v01,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",CohereForAI_c4ai-command-r7b-12-2024,math,0.49185667752442996,0.886645126548196
leaderboard_math_algebra_hard,"exact_match,none",Columbia-NLP_LION-Gemma-2b-dpo-v1.0,math,0.07166123778501629,0.34841141626278943
leaderboard_math_algebra_hard,"exact_match,none",Columbia-NLP_LION-Gemma-2b-odpo-v1.0,math,0.06188925081433225,0.32606354334948845
leaderboard_math_algebra_hard,"exact_match,none",Columbia-NLP_LION-Gemma-2b-sft-v1.0,math,0.09446254071661238,0.41545503500269254
leaderboard_math_algebra_hard,"exact_match,none",Columbia-NLP_LION-LLaMA-3-8b-dpo-v1.0,math,0.1270358306188925,0.5008077544426495
leaderboard_math_algebra_hard,"exact_match,none",Columbia-NLP_LION-LLaMA-3-8b-odpo-v1.0,math,0.1237785016286645,0.4940764674205708
leaderboard_math_algebra_hard,"exact_match,none",Columbia-NLP_LION-LLaMA-3-8b-sft-v1.0,math,0.11726384364820847,0.4754981152396338
leaderboard_math_algebra_hard,"exact_match,none",CombinHorizon_huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",CombinHorizon_huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",CombinHorizon_Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",CombinHorizon_Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",CombinHorizon_YiSM-blossom5.1-34B-SLERP,math,0.33876221498371334,0.7749057619816909
leaderboard_math_algebra_hard,"exact_match,none",CombinHorizon_zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",ContactDoctor_Bio-Medical-3B-CoT-012025,math,0.2247557003257329,0.6373182552504039
leaderboard_math_algebra_hard,"exact_match,none",ContactDoctor_Bio-Medical-Llama-3-8B,math,0.13355048859934854,0.5140010770059236
leaderboard_math_algebra_hard,"exact_match,none",CoolSpring_Qwen2-0.5B-Abyme,math,0.019543973941368076,0.21163166397415187
leaderboard_math_algebra_hard,"exact_match,none",CoolSpring_Qwen2-0.5B-Abyme-merge2,math,0.029315960912052116,0.24394184168012925
leaderboard_math_algebra_hard,"exact_match,none",CoolSpring_Qwen2-0.5B-Abyme-merge3,math,0.04234527687296417,0.2797522886375875
leaderboard_math_algebra_hard,"exact_match,none",Corianas_llama-3-reactor,math,0.05537459283387622,0.31098546042003233
leaderboard_math_algebra_hard,"exact_match,none",Corianas_Neural-Mistral-7B,math,0.029315960912052116,0.24394184168012925
leaderboard_math_algebra_hard,"exact_match,none",Corianas_Quokka_2.7b,math,0.006514657980456026,0.13920301561658588
leaderboard_math_algebra_hard,"exact_match,none",CortexLM_btlm-7b-base-v0.2,math,0.009771986970684038,0.15751211631663975
leaderboard_math_algebra_hard,"exact_match,none",Cran-May_merge_model_20250308_2,math,0.6644951140065146,0.9639203015616586
leaderboard_math_algebra_hard,"exact_match,none",Cran-May_merge_model_20250308_3,math,0.38436482084690554,0.8266020463112547
leaderboard_math_algebra_hard,"exact_match,none",Cran-May_merge_model_20250308_4,math,0.7100977198697068,0.9744211093161013
leaderboard_math_algebra_hard,"exact_match,none",Cran-May_SCE-2-24B,math,0.2964169381107492,0.7186322024771137
leaderboard_math_algebra_hard,"exact_match,none",Cran-May_SCE-3-24B,math,0.30618892508143325,0.7288637587506731
leaderboard_math_algebra_hard,"exact_match,none",Cran-May_T.E-8.1,math,0.12052117263843648,0.4857296715131933
leaderboard_math_algebra_hard,"exact_match,none",Cran-May_tempmotacilla-cinerea-0308,math,0.7003257328990228,0.9722670974690361
leaderboard_math_algebra_hard,"exact_match,none",CreitinGameplays_Llama-3.1-8B-R1-v0.1,math,0.36482084690553745,0.8147549811523963
leaderboard_math_algebra_hard,"exact_match,none",cstr_llama3.1-8b-spaetzle-v90,math,0.2280130293159609,0.6405492730210016
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Broca,math,0.6091205211726385,0.9394184168012925
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Brocav3,math,0.498371335504886,0.8914916532040926
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Brocav6,math,0.4755700325732899,0.8785675821217017
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Brocav7,math,0.5374592833876222,0.9098007539041465
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-BrocaV9,math,0.511400651465798,0.8979536887452881
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Emerged,math,0.5244299674267101,0.9057619816908993
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Emergedv3,math,0.3127035830618892,0.7364028002154012
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-FinalMerge,math,0.20846905537459284,0.6192784060312332
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Hyper,math,0.5732899022801303,0.9259558427571352
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Hyperionv3,math,0.5895765472312704,0.9337641357027464
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Hyperionv4,math,0.5765472312703583,0.9278406031233172
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Hyperionv5,math,0.46905537459283386,0.873721055465805
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-HyperMarck-dl,math,0.8013029315960912,0.9975767366720517
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-MegaMerge-pt2,math,0.43973941368078173,0.8589122240172321
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-MergeStock,math,0.46905537459283386,0.873721055465805
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-partialmergept1,math,0.3322475570032573,0.7649434571890146
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-ReasoningMerge,math,0.7719869706840391,0.9908454496499731
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Ultimav2,math,0.6612377850162866,0.962843295638126
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Unity,math,0.23452768729641693,0.6491653204092622
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Wernicke,math,0.4755700325732899,0.8785675821217017
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Wernicke-SFT,math,0.6416938110749185,0.9531502423263328
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Wernicke-SLERP,math,0.1270358306188925,0.5008077544426495
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwen2.5-14B-Wernickev3,math,0.5374592833876222,0.9098007539041465
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwenfinity-2.5-14B,math,0.2182410423452769,0.6297792137856758
leaderboard_math_algebra_hard,"exact_match,none",CultriX_Qwestion-14B,math,0.50814332247557,0.8955304254173398
leaderboard_math_algebra_hard,"exact_match,none",CultriX_SeQwence-14B,math,0.5798045602605864,0.9302638664512655
leaderboard_math_algebra_hard,"exact_match,none",CultriX_SeQwence-14B-EvolMerge,math,0.5407166123778502,0.9114162627894453
leaderboard_math_algebra_hard,"exact_match,none",CultriX_SeQwence-14B-EvolMergev1,math,0.5244299674267101,0.9057619816908993
leaderboard_math_algebra_hard,"exact_match,none",CultriX_SeQwence-14B-v5,math,0.5276872964169381,0.907108239095315
leaderboard_math_algebra_hard,"exact_match,none",CultriX_SeQwence-14Bv1,math,0.5602605863192183,0.9194938072159397
leaderboard_math_algebra_hard,"exact_match,none",CultriX_SeQwence-14Bv2,math,0.33876221498371334,0.7749057619816909
leaderboard_math_algebra_hard,"exact_match,none",CultriX_SeQwence-14Bv3,math,0.36156351791530944,0.810446957458266
leaderboard_math_algebra_hard,"exact_match,none",CYFRAGOVPL_Llama-PLLuM-8B-base,math,0.048859934853420196,0.2972536348949919
leaderboard_math_algebra_hard,"exact_match,none",CYFRAGOVPL_Llama-PLLuM-8B-chat,math,0.05211726384364821,0.30398492191707055
leaderboard_math_algebra_hard,"exact_match,none",CYFRAGOVPL_PLLuM-12B-base,math,0.03257328990228013,0.2533656435110393
leaderboard_math_algebra_hard,"exact_match,none",CYFRAGOVPL_PLLuM-12B-chat,math,0.03257328990228013,0.2533656435110393
leaderboard_math_algebra_hard,"exact_match,none",CYFRAGOVPL_PLLuM-12B-nc-base,math,0.03257328990228013,0.2533656435110393
leaderboard_math_algebra_hard,"exact_match,none",CYFRAGOVPL_PLLuM-12B-nc-chat,math,0.016286644951140065,0.19520732364028
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_AetherDrake-SFT,math,0.2931596091205212,0.7140549273021002
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_AetherSett,math,0.511400651465798,0.8979536887452881
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_AetherTOT,math,0.3322475570032573,0.7649434571890146
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_AetherUncensored,math,0.1237785016286645,0.4940764674205708
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_Cogito-MIS,math,0.18892508143322476,0.5904684975767367
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_CogitoDistil,math,0.23127035830618892,0.6443187937533656
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_CogitoZ,math,0.758957654723127,0.9876144318793754
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_CogitoZ14,math,0.4006514657980456,0.8379106085083468
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_DocumentCogito,math,0.3322475570032573,0.7649434571890146
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_Llama3.3-70B-CogniLink,math,0.6677524429967426,0.964728056004308
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_Llama_cot,math,0.38762214983713356,0.8292945611200861
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_MawaredT1,math,0.26058631921824105,0.6782444803446419
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_mini-Cogito-R1,math,0.5407166123778502,0.9114162627894453
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_mini_Pathfinder,math,0.3485342019543974,0.7913301023155628
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_Mini_QwQ,math,0.44625407166123776,0.8629509962304792
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_NemoR,math,0.1465798045602606,0.53338718362951
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_PathfinderAI,math,0.752442996742671,0.9857296715131934
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_PathFinderAI2.0,math,0.7133550488599348,0.9765751211631664
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_PathFinderAi3.0,math,0.752442996742671,0.9857296715131934
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_Phi-4-COT,math,0.2931596091205212,0.7140549273021002
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_PixelParse_AI,math,0.31596091205211724,0.7412493268712977
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_RA2.0,math,0.6123778501628665,0.9410339256865913
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_RA_Reasoner,math,0.38436482084690554,0.8266020463112547
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_RA_Reasoner2.0,math,0.4364820846905538,0.8567582121701669
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_ReasonTest,math,0.2996742671009772,0.7226709746903608
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_Research_PathfinderAI,math,0.28338762214983715,0.6992460958535271
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_SphinX,math,0.42996742671009774,0.8543349488422186
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_Sphinx2.0,math,0.05863192182410423,0.31906300484652667
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_TinySphinx,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_TinySphinx2.0,math,0.048859934853420196,0.2972536348949919
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_Zirel-7B-Math,math,0.33876221498371334,0.7749057619816909
leaderboard_math_algebra_hard,"exact_match,none",Daemontatox_Zirel_1.5,math,0.23452768729641693,0.6491653204092622
leaderboard_math_algebra_hard,"exact_match,none",Dampfinchen_Llama-3.1-8B-Ultra-Instruct,math,0.2996742671009772,0.7226709746903608
leaderboard_math_algebra_hard,"exact_match,none",Danielbrdz_Barcenas-10b,math,0.3583061889250814,0.8037156704361874
leaderboard_math_algebra_hard,"exact_match,none",Danielbrdz_Barcenas-14b-Phi-3-medium-ORPO,math,0.21172638436482086,0.6219709208400647
leaderboard_math_algebra_hard,"exact_match,none",Danielbrdz_Barcenas-14b-phi-4,math,0.42996742671009774,0.8543349488422186
leaderboard_math_algebra_hard,"exact_match,none",Danielbrdz_Barcenas-14b-phi-4-v2,math,0.5798045602605864,0.9302638664512655
leaderboard_math_algebra_hard,"exact_match,none",Danielbrdz_Barcenas-3b-GRPO,math,0.28338762214983715,0.6992460958535271
leaderboard_math_algebra_hard,"exact_match,none",Danielbrdz_Barcenas-Llama3-8b-ORPO,math,0.09771986970684039,0.42595584275713516
leaderboard_math_algebra_hard,"exact_match,none",Danielbrdz_Barcenas-R1-Qwen-1.5b,math,0.5179153094462541,0.9022617124394184
leaderboard_math_algebra_hard,"exact_match,none",Dans-DiscountModels_12b-mn-dans-reasoning-test-2,math,0.10423452768729642,0.440495422724825
leaderboard_math_algebra_hard,"exact_match,none",Dans-DiscountModels_12b-mn-dans-reasoning-test-3,math,0.11726384364820847,0.4754981152396338
leaderboard_math_algebra_hard,"exact_match,none",Dans-DiscountModels_Dans-Instruct-CoreCurriculum-12b-ChatML,math,0.05211726384364821,0.30398492191707055
leaderboard_math_algebra_hard,"exact_match,none",Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML,math,0.0749185667752443,0.35810446957458264
leaderboard_math_algebra_hard,"exact_match,none",Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.1.0,math,0.08794788273615635,0.39337641357027464
leaderboard_math_algebra_hard,"exact_match,none",Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.1.1,math,0.08469055374592833,0.3834141087775983
leaderboard_math_algebra_hard,"exact_match,none",Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.2.0,math,0.06188925081433225,0.32606354334948845
leaderboard_math_algebra_hard,"exact_match,none",Dans-DiscountModels_mistral-7b-test-merged,math,0.0749185667752443,0.35810446957458264
leaderboard_math_algebra_hard,"exact_match,none",Dans-DiscountModels_Mistral-7b-v0.3-Test-E0.7,math,0.05537459283387622,0.31098546042003233
leaderboard_math_algebra_hard,"exact_match,none",Darkknight535_OpenCrystal-12B-L3,math,0.13029315960912052,0.5080775444264943
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_DeepHermes-3-Llama-3-8B-Preview-16.5B-Brainstorm,math,0.1791530944625407,0.5780829294561121
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_DeepSeek-BlackRoot-R1-Distill-Llama-3.1-8B,math,0.10423452768729642,0.440495422724825
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_DeepSeek-Grand-Horror-SMB-R1-Distill-Llama-3.1-16B,math,0.035830618892508145,0.2622509423801831
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Deep-Thinker-Uncensored-24B,math,0.13355048859934854,0.5140010770059236
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Mad-Scientist-24B,math,0.14006514657980457,0.5226171243941842
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_DeepSeek-R1-Distill-Qwen-25.5B-Brainstorm,math,0.7915309446254072,0.9954227248249865
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_DeepSeek-V2-Grand-Horror-SMB-R1-Distill-Llama-3.1-Uncensored-16.5B,math,0.006514657980456026,0.13920301561658588
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_DeepThought-MOE-8X3B-R1-Llama-3.2-Reasoning-18B,math,0.250814332247557,0.6677436725901993
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_Gemma-The-Writer-9B,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_Gemma-The-Writer-DEADLINE-10B,math,0.05211726384364821,0.30398492191707055
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_Gemma-The-Writer-J.GutenBerg-10B,math,0.09446254071661238,0.41545503500269254
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_Gemma-The-Writer-Mighty-Sword-9B,math,0.0,0.052234787291330104
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_Gemma-The-Writer-N-Restless-Quill-10B-Uncensored,math,0.003257328990228013,0.11685514270328487
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_L3-Dark-Planet-8B,math,0.10423452768729642,0.440495422724825
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_L3-DARKEST-PLANET-16.5B,math,0.15960912052117263,0.5503500269251481
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_L3-Jamet-12.2B-MK.V-Blackroot-Instruct,math,0.03908794788273615,0.26978998384491115
leaderboard_math_algebra_hard,"exact_match,none",DavidAU_L3-Lumimaid-12.2B-v0.1-OAS-Instruct,math,0.05863192182410423,0.31906300484652667
