leaderboard_row,leaderboard_model,epoch_row,epoch_model,method,confidence,parameter_difference,date_difference,accepted,c2_open_weights,c2_matched
3527,mrdayl/OpenCognito-r2,,,unmatched,0.0,,,False,,False
3528,mrdayl/OpenThink,,,unmatched,0.0,,,False,,False
3529,mrm8488/phi-4-14B-grpo-gsm8k-3e,,,unmatched,0.0,,,False,Yes,True
3530,mrm8488/phi-4-14B-grpo-limo,,,unmatched,0.0,,,False,Yes,True
3531,mukaj/Llama-3.1-Hawkish-8B,,,unmatched,0.0,,,False,,False
3532,natong19/Mistral-Nemo-Instruct-2407-abliterated,,,unmatched,0.0,,,False,,False
3533,natong19/Qwen2-7B-Instruct-abliterated,,,unmatched,0.0,,,False,Yes,True
3534,nazimali/Mistral-Nemo-Kurdish,,,unmatched,0.0,,,False,,False
3535,nazimali/Mistral-Nemo-Kurdish-Instruct,,,unmatched,0.0,,,False,,False
3536,nazimali/Mistral-Nemo-Kurdish-Instruct,,,unmatched,0.0,,,False,,False
3537,nbeerbower/BigKartoffel-mistral-nemo-20B,,,unmatched,0.0,,,False,,False
3538,nbeerbower/DoppelKartoffel-Mistral-Nemo-23B,,,unmatched,0.0,,,False,,False
3539,nbeerbower/DoublePotato-Mistral-Nemo-13B,,,unmatched,0.0,,,False,,False
3540,nbeerbower/Dumpling-Qwen2.5-1.5B,,,unmatched,0.0,,,False,,False
3541,nbeerbower/Dumpling-Qwen2.5-14B,,,unmatched,0.0,,,False,,False
3542,nbeerbower/Dumpling-Qwen2.5-7B-1k-r16,,,unmatched,0.0,,,False,,False
3543,nbeerbower/Dumpling-Qwen2.5-7B-1k-r64-2e-5,,,unmatched,0.0,,,False,,False
3544,nbeerbower/EVA-abliterated-TIES-Qwen2.5-1.5B,,,unmatched,0.0,,,False,,False
3545,nbeerbower/EVA-abliterated-TIES-Qwen2.5-14B,,,unmatched,0.0,,,False,,False
3546,nbeerbower/Flammades-Mistral-Nemo-12B,,,unmatched,0.0,,,False,,False
3547,nbeerbower/Gemma2-Gutenberg-Doppel-9B,,,unmatched,0.0,,,False,,False
3548,nbeerbower/Gutensuppe-mistral-nemo-12B,,,unmatched,0.0,,,False,,False
3549,nbeerbower/Hermes2-Gutenberg2-Mistral-7B,,,unmatched,0.0,,,False,,False
3550,nbeerbower/Kartoffel-Deepfry-12B,,,unmatched,0.0,,,False,,False
3551,nbeerbower/Llama-3.1-Nemotron-lorablated-70B,,,unmatched,0.0,,,False,,False
3552,nbeerbower/Llama3.1-Gutenberg-Doppel-70B,,,unmatched,0.0,,,False,,False
3553,nbeerbower/Lyra-Gutenberg-mistral-nemo-12B,,,unmatched,0.0,,,False,,False
3554,nbeerbower/Lyra4-Gutenberg-12B,,,unmatched,0.0,,,False,,False
3555,nbeerbower/Lyra4-Gutenberg2-12B,,,unmatched,0.0,,,False,,False
3556,nbeerbower/Mahou-1.5-mistral-nemo-12B-lorablated,,,unmatched,0.0,,,False,,False
3557,nbeerbower/Mistral-Gutenberg-Doppel-7B-FFT,,,unmatched,0.0,,,False,,False
3558,nbeerbower/Mistral-Nemo-Gutenberg-Doppel-12B,,,unmatched,0.0,,,False,,False
3559,nbeerbower/Mistral-Nemo-Gutenberg-Doppel-12B-v2,,,unmatched,0.0,,,False,,False
3560,nbeerbower/Mistral-Nemo-Moderne-12B-FFT-experimental,,,unmatched,0.0,,,False,,False
3561,nbeerbower/Mistral-Nemo-Prism-12B,,,unmatched,0.0,,,False,,False
3562,nbeerbower/Mistral-Nemo-Prism-12B-v2,,,unmatched,0.0,,,False,,False
3563,nbeerbower/Mistral-Nemo-Prism-12B-v7,,,unmatched,0.0,,,False,,False
3564,nbeerbower/Mistral-Small-Drummer-22B,,,unmatched,0.0,,,False,,False
3565,nbeerbower/Mistral-Small-Gutenberg-Doppel-22B,,,unmatched,0.0,,,False,,False
3566,nbeerbower/Nemo-Loony-12B-experimental,,,unmatched,0.0,,,False,,False
3567,nbeerbower/Nemoties-ChatML-12B,,,unmatched,0.0,,,False,,False
3568,nbeerbower/Qwen2.5-Gutenberg-Doppel-14B,,,unmatched,0.0,,,False,,False
3569,nbeerbower/SmolNemo-12B-FFT-experimental,,,unmatched,0.0,,,False,,False
3570,nbeerbower/Stella-mistral-nemo-12B-v2,,,unmatched,0.0,,,False,,False
3571,nbeerbower/gemma2-gutenberg-27B,,,unmatched,0.0,,,False,,False
3572,nbeerbower/gemma2-gutenberg-9B,,,unmatched,0.0,,,False,,False
3573,nbeerbower/llama-3-gutenberg-8B,,,unmatched,0.0,,,False,,False
3574,nbeerbower/llama3.1-cc-8B,,,unmatched,0.0,,,False,,False
3575,nbeerbower/llama3.1-kartoffeldes-70B,,,unmatched,0.0,,,False,,False
3576,nbeerbower/mistral-nemo-bophades-12B,,,unmatched,0.0,,,False,,False
3577,nbeerbower/mistral-nemo-bophades3-12B,,,unmatched,0.0,,,False,,False
3578,nbeerbower/mistral-nemo-cc-12B,,,unmatched,0.0,,,False,,False
3579,nbeerbower/mistral-nemo-gutades-12B,,,unmatched,0.0,,,False,,False
3580,nbeerbower/mistral-nemo-gutenberg-12B,,,unmatched,0.0,,,False,,False
3581,nbeerbower/mistral-nemo-gutenberg-12B-v2,,,unmatched,0.0,,,False,,False
3582,nbeerbower/mistral-nemo-gutenberg-12B-v3,,,unmatched,0.0,,,False,,False
3583,nbeerbower/mistral-nemo-gutenberg-12B-v4,,,unmatched,0.0,,,False,,False
3584,nbeerbower/mistral-nemo-gutenberg2-12B-test,,,unmatched,0.0,,,False,,False
3585,nbeerbower/mistral-nemo-kartoffel-12B,,,unmatched,0.0,,,False,,False
3586,nbeerbower/mistral-nemo-narwhal-12B,,,unmatched,0.0,,,False,,False
3587,nbeerbower/mistral-nemo-wissenschaft-12B,,,unmatched,0.0,,,False,,False
3588,nbrahme/IndusQ,,,unmatched,0.0,,,False,,False
3589,necva/IE-cont-Llama3.1-8B,,,unmatched,0.0,,,False,,False
3590,necva/replica-IEPile,,,unmatched,0.0,,,False,,False
3591,neopolita/jessi-v0.1-bf16-falcon3-7b-instruct,,,unmatched,0.0,,,False,,False
3592,neopolita/jessi-v0.1-falcon3-10b-instruct,,,unmatched,0.0,,,False,,False
3593,neopolita/jessi-v0.1-qwen2.5-7b-instruct,,,unmatched,0.0,,,False,,False
3594,neopolita/jessi-v0.1-virtuoso-small,,,unmatched,0.0,,,False,,False
3595,neopolita/jessi-v0.2-falcon3-10b-instruct,,,unmatched,0.0,,,False,,False
3596,neopolita/jessi-v0.2-falcon3-7b-instruct,,,unmatched,0.0,,,False,,False
3597,neopolita/jessi-v0.3-falcon3-7b-instruct,,,unmatched,0.0,,,False,,False
3598,neopolita/jessi-v0.4-falcon3-7b-instruct,,,unmatched,0.0,,,False,,False
3599,neopolita/jessi-v0.5-falcon3-7b-instruct,,,unmatched,0.0,,,False,,False
3600,neopolita/jessi-v0.6-falcon3-7b-instruct,,,unmatched,0.0,,,False,,False
3601,neopolita/loki-v0.1-virtuoso,,,unmatched,0.0,,,False,,False
3602,netcat420/DeepSeek-R1-Distill-Qwen-MFANN-Slerp-7b,,,unmatched,0.0,,,False,Yes,True
3603,netcat420/DeepSeek-R1-MFANN-TIES-unretrained-7b,,,unmatched,0.0,,,False,Yes,True
3604,netcat420/Llama3.1-MFANN-8b,,,unmatched,0.0,,,False,,False
3605,netcat420/MFANN-Llama3.1-Abliterated-SLERP-TIES-V2,,,unmatched,0.0,,,False,,False
3606,netcat420/MFANN-Llama3.1-Abliterated-SLERP-TIES-V3,,,unmatched,0.0,,,False,,False
3607,netcat420/MFANN-Llama3.1-Abliterated-SLERP-V4,,,unmatched,0.0,,,False,,False
3608,netcat420/MFANN-Llama3.1-Abliterated-SLERP-V5,,,unmatched,0.0,,,False,,False
3609,netcat420/MFANN-Llama3.1-Abliterated-Slerp-TIES,,,unmatched,0.0,,,False,,False
3610,netcat420/MFANN-Llama3.1-Abliterated-Slerp-V3.2,,,unmatched,0.0,,,False,,False
3611,netcat420/MFANN-SFT,,,unmatched,0.0,,,False,,False
3612,netcat420/MFANN-abliterated-phi2-merge-unretrained,,,unmatched,0.0,,,False,,False
3613,netcat420/MFANN-llama3.1-Abliterated-SLERP,,,unmatched,0.0,,,False,,False
3614,netcat420/MFANN-llama3.1-abliterated-SLERP-v3,,,unmatched,0.0,,,False,,False
3615,netcat420/MFANN-llama3.1-abliterated-SLERP-v3.1,,,unmatched,0.0,,,False,,False
3616,netcat420/MFANN-llama3.1-abliterated-v2,,,unmatched,0.0,,,False,,False
3617,netcat420/MFANN-phigments-slerp-V2,,,unmatched,0.0,,,False,,False
3618,netcat420/MFANN-phigments-slerp-V3.2,,,unmatched,0.0,,,False,,False
3619,netcat420/MFANN-phigments-slerp-V3.3,,,unmatched,0.0,,,False,,False
3620,netcat420/MFANN3b,,,unmatched,0.0,,,False,,False
3621,netcat420/MFANN3bv0.15,,,unmatched,0.0,,,False,,False
3622,netcat420/MFANN3bv0.18,,,unmatched,0.0,,,False,,False
3623,netcat420/MFANN3bv0.19,,,unmatched,0.0,,,False,,False
3624,netcat420/MFANN3bv0.20,,,unmatched,0.0,,,False,,False
3625,netcat420/MFANN3bv0.21,,,unmatched,0.0,,,False,,False
3626,netcat420/MFANN3bv0.22,,,unmatched,0.0,,,False,,False
3627,netcat420/MFANN3bv0.23,,,unmatched,0.0,,,False,,False
3628,netcat420/MFANN3bv0.24,,,unmatched,0.0,,,False,,False
3629,netcat420/MFANN3bv1.1,,,unmatched,0.0,,,False,,False
3630,netcat420/MFANN3bv1.2,,,unmatched,0.0,,,False,,False
3631,netcat420/MFANN3bv1.3,,,unmatched,0.0,,,False,,False
3632,netcat420/MFANN3bv1.4,,,unmatched,0.0,,,False,,False
3633,netcat420/MFANNv0.19,,,unmatched,0.0,,,False,,False
3634,netcat420/MFANNv0.20,,,unmatched,0.0,,,False,,False
3635,netcat420/MFANNv0.21,,,unmatched,0.0,,,False,,False
3636,netcat420/MFANNv0.22.1,,,unmatched,0.0,,,False,,False
3637,netcat420/MFANNv0.23,,,unmatched,0.0,,,False,,False
3638,netcat420/MFANNv0.24,,,unmatched,0.0,,,False,,False
3639,netcat420/MFANNv0.25,,,unmatched,0.0,,,False,,False
3640,netcat420/Qwen2.5-7B-nerd-uncensored-v0.9-MFANN,,,unmatched,0.0,,,False,Yes,True
3641,netcat420/Qwen2.5-7b-MFANN-slerp,,,unmatched,0.0,,,False,Yes,True
3642,netcat420/Qwen2.5-7b-nerd-uncensored-MFANN-slerp,,,unmatched,0.0,,,False,Yes,True
3643,netcat420/Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN,,,unmatched,0.0,,,False,,False
3644,netcat420/Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN-Slerp-Unretrained,,,unmatched,0.0,,,False,,False
3645,netcat420/Qwen2.5-DeepSeek-R1-MFANN-Slerp-7b,,,unmatched,0.0,,,False,,False
3646,netcat420/Qwen2.5-MFANN-7b,,,unmatched,0.0,,,False,,False
3647,netcat420/qwen2.5-MFANN-7b-SLERP-V1.2,,,unmatched,0.0,,,False,,False
3648,netcat420/qwen2.5-MFANN-7b-SLERPv1.1,,,unmatched,0.0,,,False,,False
3649,netcat420/qwen2.5-MFANN-7b-v1.1,,,unmatched,0.0,,,False,,False
3650,netease-youdao/Confucius-o1-14B,,,unmatched,0.0,,,False,,False
3651,newsbang/Homer-7B-v0.1,,,unmatched,0.0,,,False,,False
3652,newsbang/Homer-7B-v0.2,,,unmatched,0.0,,,False,,False
3653,newsbang/Homer-v0.3-Qwen2.5-7B,,,unmatched,0.0,,,False,,False
3654,newsbang/Homer-v0.4-Qwen2.5-7B,,,unmatched,0.0,,,False,,False
3655,newsbang/Homer-v0.5-Qwen2.5-7B,,,unmatched,0.0,,,False,,False
3656,newsbang/Homer-v1.0-Qwen2.5-72B,,,unmatched,0.0,,,False,,False
3657,newsbang/Homer-v1.0-Qwen2.5-7B,,,unmatched,0.0,,,False,,False
3658,nguyentd/FinancialAdvice-Qwen2.5-7B,,,unmatched,0.0,,,False,,False
3659,ngxson/MiniThinky-1B-Llama-3.2,,,unmatched,0.0,,,False,,False
3660,ngxson/MiniThinky-v2-1B-Llama-3.2,,,unmatched,0.0,,,False,,False
3661,nhyha/N3N_Delirium-v1_1030_0227,,,unmatched,0.0,,,False,,False
3662,nhyha/N3N_Llama-3.1-8B-Instruct_1028_0216,,,unmatched,0.0,,,False,,False
3663,nhyha/N3N_gemma-2-9b-it_20241029_1532,,,unmatched,0.0,,,False,,False
3664,nhyha/N3N_gemma-2-9b-it_20241110_2026,,,unmatched,0.0,,,False,,False
3665,nhyha/merge_Qwen2.5-7B-Instruct_20241023_0314,,,unmatched,0.0,,,False,,False
3666,nidum/Nidum-Limitless-Gemma-2B,,,unmatched,0.0,,,False,,False
3667,nisten/franqwenstein-35b,,,unmatched,0.0,,,False,,False
3668,nisten/franqwenstein-35b,,,unmatched,0.0,,,False,,False
3669,nisten/tqwendo-36b,,,unmatched,0.0,,,False,,False
3670,nlpguy/Lion-Lamarck-v.1.0.8,,,unmatched,0.0,,,False,,False
3671,nlpguy/Lion-Lamarck-v.1.0.9,,,unmatched,0.0,,,False,,False
3672,nlpguy/Lion-Lamarck-v.1.1.0,,,unmatched,0.0,,,False,,False
3673,nlpguy/Miisce-one,,,unmatched,0.0,,,False,,False
3674,nlpguy/Mistral-NeMo-Minitron-Upscale-v1,,,unmatched,0.0,,,False,,False
3675,nlpguy/Mistral-NeMo-Minitron-Upscale-v2,,,unmatched,0.0,,,False,,False
3676,nlpguy/Mistral-NeMo-Minitron-Upscale-v3,,,unmatched,0.0,,,False,,False
3677,nlpguy/StableProse,,,unmatched,0.0,,,False,,False
3678,nlpguy/StarFusion-alpha1,,,unmatched,0.0,,,False,,False
3679,noname0202/Llama-3.2-4x3B-Instruct,,,unmatched,0.0,,,False,,False
3680,noname0202/gemma-2-2b-it-ties,,,unmatched,0.0,,,False,,False
3681,noname0202/gemma-2-9b-sft-jp-en-zh-v1,,,unmatched,0.0,,,False,,False
3682,noname0202/gemma-2-9b-sft-jp-en-zh-v2,,,unmatched,0.0,,,False,,False
3683,noname0202/llama-math-1b-r16-0to512tokens-test,,,unmatched,0.0,,,False,,False
3684,noname0202/llama-math-1b-r32-0to512tokens-test,,,unmatched,0.0,,,False,,False
3685,noname0202/llama-math-1b-r32-test,,,unmatched,0.0,,,False,,False
3686,noname0202/llama-math-1b-r8-512tokens-test,,,unmatched,0.0,,,False,,False
3687,notbdq/Qwen2.5-14B-Instruct-1M-GRPO-Reasoning,,,unmatched,0.0,,,False,Yes,True
3688,nothingiisreal/L3.1-8B-Celeste-V1.5,,,unmatched,0.0,,,False,,False
3689,nothingiisreal/MN-12B-Starcannon-v2,,,unmatched,0.0,,,False,,False
3690,nothingiisreal/MN-12B-Starcannon-v3,,,unmatched,0.0,,,False,,False
3691,nvidia/AceInstruct-1.5B,,,unmatched,0.0,,,False,,False
3692,nvidia/AceInstruct-72B,,,unmatched,0.0,,,False,,False
3693,nvidia/AceInstruct-7B,,,unmatched,0.0,,,False,,False
3694,nvidia/AceMath-1.5B-Instruct,,,unmatched,0.0,,,False,,False
3695,nvidia/AceMath-72B-Instruct,,,unmatched,0.0,,,False,,False
3696,nvidia/AceMath-72B-RM,,,unmatched,0.0,,,False,,False
3697,nvidia/AceMath-7B-Instruct,,,unmatched,0.0,,,False,,False
3698,nvidia/AceMath-7B-RM,,,unmatched,0.0,,,False,,False
3699,nvidia/Hymba-1.5B-Base,,,unmatched,0.0,,,False,Yes,True
3700,nvidia/Hymba-1.5B-Instruct,,,unmatched,0.0,,,False,Yes,True
3701,nvidia/Llama-3.1-Minitron-4B-Depth-Base,,,unmatched,0.0,,,False,Yes,True
3702,nvidia/Llama-3.1-Nemotron-70B-Instruct-HF,,,unmatched,0.0,,,False,Yes,True
3703,nvidia/Minitron-4B-Base,,,unmatched,0.0,,,False,,False
3704,nvidia/Minitron-8B-Base,,,unmatched,0.0,,,False,,False
3705,nvidia/Mistral-NeMo-Minitron-8B-Base,,,unmatched,0.0,,,False,,False
3706,nvidia/Mistral-NeMo-Minitron-8B-Instruct,,,unmatched,0.0,,,False,,False
3707,nvidia/Nemotron-Mini-4B-Instruct,,,unmatched,0.0,,,False,,False
3708,nvidia/OpenMath2-Llama3.1-8B,,,unmatched,0.0,,,False,,False
3709,nxmwxm/Beast-Soul-new,,,unmatched,0.0,,,False,,False
3710,occiglot/occiglot-7b-es-en-instruct,,,unmatched,0.0,,,False,,False
3711,odyssey-labs/Astral-1-10B,,,unmatched,0.0,,,False,,False
3712,olabs-ai/reflection_model,,,unmatched,0.0,,,False,,False
3713,ontocord/Llama_3.2_1b-autoredteam_helpfulness-train,,,unmatched,0.0,,,False,,False
3714,ontocord/RedPajama-3B-v1-AutoRedteam,,,unmatched,0.0,,,False,,False
3715,ontocord/RedPajama-3B-v1-AutoRedteam-Harmless-only,,,unmatched,0.0,,,False,,False
3716,ontocord/RedPajama3b_v1-autoredteam_helpfulness-train,,,unmatched,0.0,,,False,,False
3717,ontocord/merged_0.2_expert_0.8,,,unmatched,0.0,,,False,,False
3718,ontocord/merged_0.2_expert_0.8-stack_2x,,,unmatched,0.0,,,False,,False
3719,ontocord/merged_0.5_expert_0.5,,,unmatched,0.0,,,False,,False
3720,ontocord/ontocord_wide_3b-stage1_shuf_sample1_jsonl-pretrained-autoredteam_helpful-0.25_helpful,,,unmatched,0.0,,,False,,False
3721,ontocord/ontocord_wide_7b-stacked-stage1,,,unmatched,0.0,,,False,,False
3722,ontocord/ontocord_wide_7b-stacked-stage1-instruct,,,unmatched,0.0,,,False,,False
3723,ontocord/starcoder2-29b-ls,,,unmatched,0.0,,,False,Yes,True
3724,ontocord/starcoder2_3b-AutoRedteam,,,unmatched,0.0,,,False,Yes,True
3725,ontocord/wide_3b-merge_test,,,unmatched,0.0,,,False,,False
3726,ontocord/wide_3b-stage1_shuf_sample1_jsonl-pretrained,,,unmatched,0.0,,,False,,False
3727,ontocord/wide_3b_sft_stag1.2-lyrical_law_news_software_howto_formattedtext_math_wiki-merge,,,unmatched,0.0,,,False,,False
3728,ontocord/wide_3b_sft_stag1.2-lyrical_news_software_howto_formattedtext-merge,,,unmatched,0.0,,,False,,False
3729,ontocord/wide_3b_sft_stage1.1-ss1-no_redteam_skg_poem.no_issue,,,unmatched,0.0,,,False,,False
3730,ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr.no_issue,,,unmatched,0.0,,,False,,False
3731,ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_math.no_issue,,,unmatched,0.0,,,False,,False
3732,ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_math_stories.no_issue,,,unmatched,0.0,,,False,,False
3733,ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_math_stories.no_issue,,,unmatched,0.0,,,False,,False
3734,ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_math_stories_no_orig_instr.no_issue,,,unmatched,0.0,,,False,,False
3735,ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_stories.no_issue,,,unmatched,0.0,,,False,,False
3736,ontocord/wide_3b_sft_stage1.1-ss1-with_generics_math.no_issue,,,unmatched,0.0,,,False,,False
3737,ontocord/wide_3b_sft_stage1.1-ss1-with_math.no_issue,,,unmatched,0.0,,,False,,False
3738,ontocord/wide_3b_sft_stage1.1-ss1-with_r1_generics_intr_math_stories.no_issue,,,unmatched,0.0,,,False,,False
3739,ontocord/wide_3b_sft_stage1.2-ss1-expert_fictional_lyrical,,,unmatched,0.0,,,False,,False
3740,ontocord/wide_3b_sft_stage1.2-ss1-expert_formatted_text,,,unmatched,0.0,,,False,,False
3741,ontocord/wide_3b_sft_stage1.2-ss1-expert_how-to,,,unmatched,0.0,,,False,,False
3742,ontocord/wide_3b_sft_stage1.2-ss1-expert_math,,,unmatched,0.0,,,False,,False
3743,ontocord/wide_3b_sft_stage1.2-ss1-expert_news,,,unmatched,0.0,,,False,,False
3744,ontocord/wide_3b_sft_stage1.2-ss1-expert_software,,,unmatched,0.0,,,False,,False
3745,ontocord/wide_6.6b_sft_stag1.2-lyrical_law_news_software_howto_formattedtext_math_wiki-merge-stacked,,,unmatched,0.0,,,False,,False
3746,oobabooga/CodeBooga-34B-v0.1,,,unmatched,0.0,,,False,,False
3747,oopere/Llama-FinSent-S,,,unmatched,0.0,,,False,,False
3748,oopere/Llama-FinSent-S,,,unmatched,0.0,,,False,,False
3749,oopere/pruned10-llama-3.2-3B,,,unmatched,0.0,,,False,,False
3750,oopere/pruned20-llama-1b,,,unmatched,0.0,,,False,,False
3751,oopere/pruned20-llama-3.2-3b,,,unmatched,0.0,,,False,,False
3752,oopere/pruned40-llama-1b,,,unmatched,0.0,,,False,,False
3753,oopere/pruned40-llama-3.2-1B,,,unmatched,0.0,,,False,,False
3754,oopere/pruned40-llama-3.2-3b,,,unmatched,0.0,,,False,,False
3755,oopere/pruned60-llama-1b,,,unmatched,0.0,,,False,,False
3756,oopere/pruned60-llama-3.2-3b,,,unmatched,0.0,,,False,,False
3757,open-atlas/Atlas-Flash-1.5B-Preview,,,unmatched,0.0,,,False,,False
3758,open-atlas/Atlas-Flash-7B-Preview,,,unmatched,0.0,,,False,,False
3759,open-neo/Kyro-n1-3B,,,unmatched,0.0,,,False,,False
3760,open-neo/Kyro-n1-7B,,,unmatched,0.0,,,False,,False
3761,open-thoughts/OpenThinker-7B,,,unmatched,0.0,,,False,,False
3762,openai-community/gpt2,,,unmatched,0.0,,,False,No,True
3763,openai-community/gpt2,,,unmatched,0.0,,,False,No,True
3764,openai-community/gpt2-large,,,unmatched,0.0,,,False,No,True
3765,openai-community/gpt2-medium,,,unmatched,0.0,,,False,,False
3766,openai-community/gpt2-xl,,,unmatched,0.0,,,False,,False
3767,openbmb/MiniCPM-S-1B-sft-llama-format,,,unmatched,0.0,,,False,,False
3768,openchat/openchat-3.5-0106,,,unmatched,0.0,,,False,,False
3769,openchat/openchat-3.5-1210,,,unmatched,0.0,,,False,,False
3770,openchat/openchat-3.6-8b-20240522,,,unmatched,0.0,,,False,,False
3771,openchat/openchat_3.5,,,unmatched,0.0,,,False,,False
3772,openchat/openchat_v3.2,,,unmatched,0.0,,,False,,False
3773,openchat/openchat_v3.2_super,,,unmatched,0.0,,,False,,False
3774,orai-nlp/Llama-eus-8B,,,unmatched,0.0,,,False,,False
3775,oxyapi/oxy-1-small,,,unmatched,0.0,,,False,,False
3776,ozone-ai/0x-lite,,,unmatched,0.0,,,False,,False
3777,ozone-research/Chirp-01,,,unmatched,0.0,,,False,,False
3778,paloalma/ECE-TW3-JRGL-V1,,,unmatched,0.0,,,False,,False
3779,paloalma/ECE-TW3-JRGL-V2,,,unmatched,0.0,,,False,,False
3780,paloalma/ECE-TW3-JRGL-V5,,,unmatched,0.0,,,False,,False
3781,paloalma/Le_Triomphant-ECE-TW3,1401.0,Le_Triomphant-ECE-TW3,normalized_exact_owner,0.99,0.003997841995324343,115.0,True,Yes,True
3782,paloalma/TW3-JRGL-v2,1400.0,TW3-JRGL-v2,normalized_exact_owner,0.99,0.003997841995324343,150.0,True,Yes,True
3783,pankajmathur/Al_Dente_v1_8b,,,unmatched,0.0,,,False,,False
3784,pankajmathur/model_007_13b_v2,,,unmatched,0.0,,,False,,False
3785,pankajmathur/orca_mini_3b,,,unmatched,0.0,,,False,,False
3786,pankajmathur/orca_mini_7b,,,unmatched,0.0,,,False,,False
3787,pankajmathur/orca_mini_phi-4,,,unmatched,0.0,,,False,,False
3788,pankajmathur/orca_mini_v2_7b,,,unmatched,0.0,,,False,,False
3789,pankajmathur/orca_mini_v3_13b,,,unmatched,0.0,,,False,,False
3790,pankajmathur/orca_mini_v3_70b,,,unmatched,0.0,,,False,,False
3791,pankajmathur/orca_mini_v3_7b,,,unmatched,0.0,,,False,,False
3792,pankajmathur/orca_mini_v5_8b,,,unmatched,0.0,,,False,,False
3793,pankajmathur/orca_mini_v5_8b_dpo,,,unmatched,0.0,,,False,,False
3794,pankajmathur/orca_mini_v5_8b_orpo,,,unmatched,0.0,,,False,,False
3795,pankajmathur/orca_mini_v6_8b,,,unmatched,0.0,,,False,,False
3796,pankajmathur/orca_mini_v6_8b_dpo,,,unmatched,0.0,,,False,,False
3797,pankajmathur/orca_mini_v7_72b,,,unmatched,0.0,,,False,,False
3798,pankajmathur/orca_mini_v7_7b,,,unmatched,0.0,,,False,,False
3799,pankajmathur/orca_mini_v8_1_70b,,,unmatched,0.0,,,False,,False
3800,pankajmathur/orca_mini_v9_0_3B-Instruct,,,unmatched,0.0,,,False,,False
3801,pankajmathur/orca_mini_v9_1_1B-Instruct,,,unmatched,0.0,,,False,,False
3802,pankajmathur/orca_mini_v9_2_14B,,,unmatched,0.0,,,False,,False
3803,pankajmathur/orca_mini_v9_2_70b,,,unmatched,0.0,,,False,,False
3804,pankajmathur/orca_mini_v9_4_70B,,,unmatched,0.0,,,False,,False
3805,pankajmathur/orca_mini_v9_5_1B-Instruct,,,unmatched,0.0,,,False,,False
3806,pankajmathur/orca_mini_v9_5_1B-Instruct_preview,,,unmatched,0.0,,,False,,False
3807,pankajmathur/orca_mini_v9_5_3B-Instruct,,,unmatched,0.0,,,False,,False
3808,pankajmathur/orca_mini_v9_6_1B-Instruct,,,unmatched,0.0,,,False,,False
3809,pankajmathur/orca_mini_v9_6_3B-Instruct,,,unmatched,0.0,,,False,,False
3810,pankajmathur/orca_mini_v9_7_1B-Instruct,,,unmatched,0.0,,,False,,False
3811,pankajmathur/orca_mini_v9_7_3B-Instruct,,,unmatched,0.0,,,False,,False
3812,paulml/ECE-ILAB-Q1,,,unmatched,0.0,,,False,,False
3813,pints-ai/1.5-Pints-16K-v0.1,,,unmatched,0.0,,,False,,False
3814,pints-ai/1.5-Pints-2K-v0.1,,,unmatched,0.0,,,False,,False
3815,piotr25691/thea-3b-25r,,,unmatched,0.0,,,False,,False
3816,piotr25691/thea-c-3b-25r,,,unmatched,0.0,,,False,,False
3817,piotr25691/thea-rp-3b-25r,,,unmatched,0.0,,,False,,False
3818,postbot/gpt2-medium-emailgen,,,unmatched,0.0,,,False,,False
3819,prince-canuma/Ministral-8B-Instruct-2410-HF,,,unmatched,0.0,,,False,,False
3820,princeton-nlp/Llama-3-8B-ProLong-512k-Base,,,unmatched,0.0,,,False,,False
3821,princeton-nlp/Llama-3-8B-ProLong-512k-Instruct,,,unmatched,0.0,,,False,,False
3822,princeton-nlp/Llama-3-8B-ProLong-512k-Instruct,,,unmatched,0.0,,,False,,False
3823,princeton-nlp/Llama-3-8B-ProLong-64k-Base,,,unmatched,0.0,,,False,,False
3824,princeton-nlp/Llama-3-8B-ProLong-64k-Instruct,,,unmatched,0.0,,,False,,False
3825,princeton-nlp/Llama-3-Base-8B-SFT,,,unmatched,0.0,,,False,,False
3826,princeton-nlp/Llama-3-Base-8B-SFT-CPO,,,unmatched,0.0,,,False,,False
3827,princeton-nlp/Llama-3-Base-8B-SFT-DPO,,,unmatched,0.0,,,False,,False
3828,princeton-nlp/Llama-3-Base-8B-SFT-IPO,,,unmatched,0.0,,,False,,False
3829,princeton-nlp/Llama-3-Base-8B-SFT-KTO,,,unmatched,0.0,,,False,,False
3830,princeton-nlp/Llama-3-Base-8B-SFT-ORPO,,,unmatched,0.0,,,False,,False
3831,princeton-nlp/Llama-3-Base-8B-SFT-RDPO,,,unmatched,0.0,,,False,,False
3832,princeton-nlp/Llama-3-Base-8B-SFT-RRHF,,,unmatched,0.0,,,False,,False
3833,princeton-nlp/Llama-3-Base-8B-SFT-SLiC-HF,,,unmatched,0.0,,,False,,False
3834,princeton-nlp/Llama-3-Base-8B-SFT-SimPO,,,unmatched,0.0,,,False,,False
